profile,dataset_position,sample_index,scan_index,slice_index,change_extent,original_accel_dims,sampling_mode,requested_r,effective_r,phase_encode_dim,input_samples,sampled_samples,center_samples,mask_seed,method,runtime_seconds,shared_prior_fit_seconds,amortized_runtime_seconds,stage1_iterations,stage2_iterations,psnr,ssim,nmse,change_cosine,change_gain,mi_prior_ref,mi_prior_recon,mi_prior_delta,laps_psnr,laps_ssim,laps_gain,magnitude_mae,magnitude_rmse,magnitude_nrmse,magnitude_error_max,relative_data_error
paper,115,115,1,9,1,1,1D,3.0,2.942857142857143,1,115,70,22,318261470,Registered prior,0.0,0.0,0.0,,,18.663440152864545,0.6714724948593682,0.6003206968307495,0.13404893784528074,0.019413000327682704,0.521094600062354,4.317068666310428,3.795974066248074,17.73571014404297,0.6177763342857361,0.9788365412063269,0.054735075330578045,0.1166339999884409,0.7748036743109105,1.0993898808956146,1.2778186798095703
paper,115,115,1,9,1,1,1D,3.0,2.942857142857143,1,115,70,22,318261470,Zero-filled,0.0,0.0,0.0,,,23.863466332988658,0.7592583112563767,0.1812928467988968,0.8491491124595745,0.7735623422471984,0.521094600062354,0.4403440100674276,-0.08075058999492635,21.2727108001709,0.7069962024688721,1.2989149940374263,0.03304033989423501,0.06409495715726576,0.42578500536011465,0.7097678780555725,0.39235591888427734
paper,115,115,1,9,1,1,1D,3.0,2.942857142857143,1,115,70,22,318261470,CG-SENSE,0.040762524120509624,0.0,0.040762524120509624,15.0,,21.25430111963448,0.717710051397749,0.3305957317352295,0.7568467134265117,0.7443515572590398,0.521094600062354,0.33901436502038956,-0.1820802350419644,23.474876403808594,0.7190196514129639,1.0695914058742588,0.044946032218526735,0.08655299948638671,0.5749745531434141,0.9069439768791199,0.3433768153190613
paper,115,115,1,9,1,1,1D,3.0,2.942857142857143,1,115,70,22,318261470,Ours: magnitude-phase residual,88.5000849631615,56.093701255042106,99.71882521416993,1000.0,3000.0,21.75123078946529,0.7384911484433068,0.2948521077632904,0.7659909734219387,0.7227886317720478,0.521094600062354,0.558097929525489,0.037003329463135004,23.166467666625977,0.7261167168617249,1.10041523041002,0.041058448648666854,0.08174018919874114,0.5430028888345616,0.7097678780555725,0.35099148750305176
paper,115,115,1,9,1,1,1D,3.0,2.942857142857143,1,115,70,22,318261470,LAPS-NeRP (released),96.91557259601541,0.0,96.91557259601541,880.0,301.0,26.29599406162805,0.7797137492431346,0.10354471206665039,0.9122726104754174,0.8144504526548901,0.521094600062354,0.4891465362398765,-0.0319480638224775,24.029264450073242,0.7318406105041504,1.3582318374367797,0.025178087055546097,0.048439257211172676,0.3217836520382341,0.7097678780555725,0.39660876989364624
paper,115,115,1,9,1,1,1D,3.0,2.942857142857143,1,115,70,22,318261470,LAPS-NeRP (+scale output),96.91557259601541,0.0,96.91557259601541,880.0,301.0,21.52511988018841,0.7453877980992407,0.31060996651649475,0.7339750489353922,0.6568201378782751,0.521094600062354,0.4890404422772691,-0.03205415778508486,24.054967880249023,0.7318094968795776,1.0792473117838903,0.043536081077751046,0.08389598633845723,0.557323923396409,0.7097678780555725,0.3456752896308899
paper,115,115,1,9,1,1,1D,5.0,4.790697674418604,1,115,43,16,847364531,Registered prior,0.0,0.0,0.0,,,18.663440152864545,0.6714724948593682,0.6003206968307495,0.13404893784528074,0.019413000327682704,0.521094600062354,4.317068666310428,3.795974066248074,17.73571014404297,0.6177763342857361,0.9788365412063269,0.054735075330578045,0.1166339999884409,0.7748036743109105,1.0993898808956146,1.2632744312286377
paper,115,115,1,9,1,1,1D,5.0,4.790697674418604,1,115,43,16,847364531,Zero-filled,0.0,0.0,0.0,,,22.38956253896759,0.7145886317815112,0.2545488178730011,0.785782972411307,0.7183996589904241,0.521094600062354,0.42513859295983514,-0.09595600710251884,19.834941864013672,0.6588958501815796,1.2406588125201141,0.03874337207513963,0.07594847381718094,0.5045283243110041,0.753150999546051,0.34135639667510986
paper,115,115,1,9,1,1,1D,5.0,4.790697674418604,1,115,43,16,847364531,CG-SENSE,0.04230983485467732,0.0,0.04230983485467732,15.0,,20.138793981673025,0.6736140448378758,0.4274131953716278,0.6947236879922981,0.70152227725285,0.521094600062354,0.3063354215259514,-0.21475917853640258,21.377277374267578,0.6668914556503296,1.0261796460317687,0.05140965327618548,0.09841413483373408,0.6537684832970104,0.9187120199203491,0.2884959280490875
paper,115,115,1,9,1,1,1D,5.0,4.790697674418604,1,115,43,16,847364531,Ours: magnitude-phase residual,91.41472449689172,56.093701255042106,102.63346474790015,1000.0,3000.0,19.717548066378207,0.6854391054551562,0.4709475636482239,0.593704134463807,0.5120757622272152,0.521094600062354,0.7888716467057257,0.26777704664337176,21.434080123901367,0.6773567199707031,1.0001704729733782,0.05178882208759143,0.10330462711055659,0.6862561917323442,0.7722127437591553,0.2944047451019287
